,qseqid,qstart,qend,qlen,sseqid,sstart,send,length,gaps,nident,aligned_pairs,query_coverage,percent_identity
3615,NZ_LR134333.1.4198,1,1018,1020,NZ_LR134215.1,2749197,2750214,1021,6,832,1015,0.9950980392156863,0.8156862745098039
3616,NZ_LR134333.1.4199,3,1020,1020,NZ_LR134215.1,2750219,2751231,1032,33,777,999,0.9794117647058823,0.7617647058823529
85,NZ_LR134333.1.42,1,1016,1020,NZ_LR134215.1,3859447,3860462,1025,18,726,1007,0.9872549019607844,0.711764705882353
3617,NZ_LR134333.1.4200,12,972,1020,NZ_LR134215.1,2751243,2752203,961,0,805,961,0.942156862745098,0.7892156862745098
3618,NZ_LR134333.1.4201,76,810,1020,NZ_LR134215.1,2752342,2753079,742,11,504,731,0.7166666666666667,0.49411764705882355
3619,NZ_LR134333.1.4205,4,1015,1020,NZ_LR134215.1,2753179,2754190,1018,12,730,1006,0.9862745098039216,0.7156862745098039
3620,NZ_LR134333.1.4206,3,1018,1020,NZ_LR134215.1,2754198,2755217,1026,16,740,1010,0.9901960784313726,0.7254901960784313
3626,NZ_LR134333.1.4212,7,1003,1020,NZ_LR134215.1,2757133,2758124,999,9,777,990,0.9705882352941176,0.7617647058823529
3627,NZ_LR134333.1.4213,1,1020,1020,NZ_LR134215.1,2758142,2759161,1022,4,815,1018,0.9980392156862745,0.7990196078431373
3628,NZ_LR134333.1.4214,1,964,1020,NZ_LR134215.1,2759162,2760127,975,20,766,955,0.9362745098039216,0.7509803921568627
3629,NZ_LR134333.1.4215,18,1014,1020,NZ_LR134215.1,2760201,2761211,1013,18,719,995,0.9754901960784313,0.7049019607843138
3630,NZ_LR134333.1.4216,1,1018,1020,NZ_LR134215.1,2761218,2762235,1029,22,758,1007,0.9872549019607844,0.7431372549019608
3631,NZ_LR134333.1.4217,87,1001,1020,NZ_LR134215.1,2762324,2763238,929,28,693,901,0.8833333333333333,0.6794117647058824
3634,NZ_LR134333.1.4228,289,1020,1020,NZ_LR134215.1,2764635,2765366,732,0,632,732,0.7176470588235294,0.6196078431372549
3635,NZ_LR134333.1.4229,1,1020,1020,NZ_LR134215.1,2765367,2766385,1021,3,809,1018,0.9980392156862745,0.7931372549019607
3638,NZ_LR134333.1.4231,1,1020,1020,NZ_LR134215.1,2767510,2768544,1056,57,723,999,0.9794117647058823,0.7088235294117647
3639,NZ_LR134333.1.4232,1,1020,1020,NZ_LR134215.1,2768545,2769572,1041,34,786,1007,0.9872549019607844,0.7705882352941177
3641,NZ_LR134333.1.4238,267,1020,1020,NZ_LR134215.1,2772605,2773360,768,26,564,742,0.7274509803921568,0.5529411764705883
3642,NZ_LR134333.1.4239,1,995,1020,NZ_LR134215.1,2773361,2774353,1000,12,771,988,0.9686274509803922,0.7558823529411764
585,NZ_LR134333.1.424,1,906,1020,NZ_LR134215.1,4058168,4057263,906,0,732,906,0.888235294117647,0.7176470588235294
3644,NZ_LR134333.1.4241,2,1020,1020,NZ_LR134215.1,2775423,2776441,1019,0,852,1019,0.9990196078431373,0.8352941176470589
3645,NZ_LR134333.1.4242,197,965,1020,NZ_LR134215.1,2777651,2778410,781,33,546,748,0.7333333333333333,0.5352941176470588
3648,NZ_LR134333.1.4244,185,1019,1020,NZ_LR134215.1,2779765,2780602,844,15,653,829,0.8127450980392157,0.6401960784313725
3649,NZ_LR134333.1.4245,13,1020,1020,NZ_LR134215.1,2780616,2781587,1010,40,760,970,0.9509803921568627,0.7450980392156863
3650,NZ_LR134333.1.4246,4,1020,1020,NZ_LR134215.1,2781591,2782607,1019,4,786,1015,0.9950980392156863,0.7705882352941177
3651,NZ_LR134333.1.4247,2,1020,1020,NZ_LR134215.1,2782609,2783643,1043,32,794,1011,0.9911764705882353,0.7784313725490196
3652,NZ_LR134333.1.4248,2,1016,1020,NZ_LR134215.1,2783645,2784655,1030,34,774,996,0.9764705882352941,0.7588235294117647
3653,NZ_LR134333.1.4249,1,1014,1020,NZ_LR134215.1,2784660,2785676,1017,3,872,1014,0.9941176470588236,0.8549019607843137
586,NZ_LR134333.1.425,226,1013,1020,NZ_LR134215.1,4056984,4056197,789,2,578,787,0.7715686274509804,0.5666666666666667
3654,NZ_LR134333.1.4250,26,988,1020,NZ_LR134215.1,2785708,2786675,987,43,806,944,0.9254901960784314,0.7901960784313725
3662,NZ_LR134333.1.4251,9,1016,1020,NZ_LR134215.1,2786851,2787781,1018,97,711,921,0.9029411764705882,0.6970588235294117
3669,NZ_LR134333.1.4252,144,1020,1020,NZ_LR134215.1,2787932,2788746,884,76,617,808,0.792156862745098,0.6049019607843137
3670,NZ_LR134333.1.4253,1,1016,1020,NZ_LR134215.1,2788747,2789762,1016,0,875,1016,0.996078431372549,0.8578431372549019
3671,NZ_LR134333.1.4254,242,1020,1020,NZ_LR134215.1,2790089,2790867,779,0,647,779,0.7637254901960784,0.634313725490196
3672,NZ_LR134333.1.4255,1,1020,1020,NZ_LR134215.1,2790868,2791905,1042,26,807,1016,0.996078431372549,0.7911764705882353
3673,NZ_LR134333.1.4256,1,1020,1020,NZ_LR134215.1,2791906,2792909,1021,18,804,1003,0.9833333333333333,0.788235294117647
3674,NZ_LR134333.1.4257,86,1011,1020,NZ_LR134215.1,2792995,2793920,932,12,738,920,0.9019607843137255,0.7235294117647059
3676,NZ_LR134333.1.4259,20,1020,1020,NZ_LR134215.1,2795030,2796054,1029,32,799,997,0.9774509803921568,0.7833333333333333
3677,NZ_LR134333.1.4260,3,1018,1020,NZ_LR134215.1,2796057,2797073,1018,3,814,1015,0.9950980392156863,0.7980392156862746
3678,NZ_LR134333.1.4261,1,745,1020,NZ_LR134215.1,2797076,2797820,745,0,612,745,0.7303921568627451,0.6
3683,NZ_LR134333.1.4266,1,1020,1020,NZ_LR134215.1,2798051,2799086,1049,42,819,1007,0.9872549019607844,0.8029411764705883
3684,NZ_LR134333.1.4267,1,1020,1020,NZ_LR134215.1,2799087,2800106,1022,4,858,1018,0.9980392156862745,0.8411764705882353
3685,NZ_LR134333.1.4268,2,1020,1020,NZ_LR134215.1,2800108,2801126,1019,0,842,1019,0.9990196078431373,0.8254901960784313
3686,NZ_LR134333.1.4269,2,1003,1020,NZ_LR134215.1,2801128,2802150,1026,27,713,999,0.9794117647058823,0.6990196078431372
589,NZ_LR134333.1.427,3,1018,1020,NZ_LR134215.1,4000657,3999642,1016,0,837,1016,0.996078431372549,0.8205882352941176
3687,NZ_LR134333.1.4270,13,986,1020,NZ_LR134215.1,2802180,2803156,987,23,678,964,0.9450980392156862,0.6647058823529411
3688,NZ_LR134333.1.4272,123,1020,1020,NZ_LR134215.1,2805452,2806347,901,8,725,893,0.8754901960784314,0.7107843137254902
3689,NZ_LR134333.1.4273,1,1020,1020,NZ_LR134215.1,2806348,2807367,1020,0,832,1020,1.0,0.8156862745098039
3691,NZ_LR134333.1.4274,1,984,1020,NZ_LR134215.1,2807368,2808354,991,11,789,980,0.9607843137254902,0.7735294117647059
3693,NZ_LR134333.1.4275,4,982,1020,NZ_LR134215.1,2808394,2809372,979,0,813,979,0.9598039215686275,0.7970588235294118
3695,NZ_LR134333.1.4277,32,1020,1020,NZ_LR134215.1,2810478,2811478,1005,20,802,985,0.9656862745098039,0.7862745098039216
3698,NZ_LR134333.1.4278,1,1020,1020,NZ_LR134215.1,2811479,2812476,1021,24,782,997,0.9774509803921568,0.7666666666666667
590,NZ_LR134333.1.428,1,1006,1020,NZ_LR134215.1,3999639,3998622,1026,28,773,998,0.9784313725490196,0.7578431372549019
3710,NZ_LR134333.1.4285,11,1020,1020,NZ_LR134215.1,2817974,2818983,1010,0,803,1010,0.9901960784313726,0.7872549019607843
3714,NZ_LR134333.1.4288,117,1019,1020,NZ_LR134215.1,1464458,1463559,905,7,724,898,0.8803921568627451,0.7098039215686275
3720,NZ_LR134333.1.4295,2,745,1020,NZ_LR134215.1,1459181,1458438,749,10,558,739,0.7245098039215686,0.5470588235294118
593,NZ_LR134333.1.430,1,749,1020,NZ_LR134215.1,4009591,4008843,750,2,622,748,0.7333333333333333,0.6098039215686275
3724,NZ_LR134333.1.4327,30,1020,1020,NZ_LR134215.1,1458077,1457087,993,4,811,989,0.9696078431372549,0.7950980392156862
3725,NZ_LR134333.1.4328,1,1020,1020,NZ_LR134215.1,1457086,1456067,1021,2,846,1019,0.9990196078431373,0.8294117647058824
3728,NZ_LR134333.1.4330,9,1015,1020,NZ_LR134215.1,1455142,1454127,1026,29,765,997,0.9774509803921568,0.75
3729,NZ_LR134333.1.4331,4,1006,1020,NZ_LR134215.1,1454118,1453107,1016,17,744,999,0.9794117647058823,0.7294117647058823
3730,NZ_LR134333.1.4332,15,850,1020,NZ_LR134215.1,1453078,1452246,850,31,602,819,0.8029411764705883,0.5901960784313726
3731,NZ_LR134333.1.4333,1,845,1020,NZ_LR134215.1,1452075,1451229,868,44,589,824,0.807843137254902,0.5774509803921568
3734,NZ_LR134333.1.4338,29,1019,1020,NZ_LR134215.1,1449564,1448574,992,2,717,990,0.9705882352941176,0.7029411764705882
3735,NZ_LR134333.1.4339,2,1017,1020,NZ_LR134215.1,1448571,1447556,1036,40,738,996,0.9764705882352941,0.7235294117647059
3736,NZ_LR134333.1.4340,1,1004,1020,NZ_LR134215.1,1447552,1446549,1018,28,742,990,0.9705882352941176,0.7274509803921568
3737,NZ_LR134333.1.4341,7,955,1020,NZ_LR134215.1,1446526,1445575,961,21,734,940,0.9215686274509803,0.7196078431372549
3738,NZ_LR134333.1.4342,89,1011,1020,NZ_LR134215.1,1444346,1443424,934,22,648,912,0.8941176470588236,0.6352941176470588
3739,NZ_LR134333.1.4343,28,1020,1020,NZ_LR134215.1,1443390,1442395,1002,15,769,987,0.9676470588235294,0.753921568627451
3740,NZ_LR134333.1.4344,1,1020,1020,NZ_LR134215.1,1442394,1441372,1036,29,704,1007,0.9872549019607844,0.6901960784313725
3745,NZ_LR134333.1.4348,1,1020,1020,NZ_LR134215.1,1438340,1437321,1024,8,787,1016,0.996078431372549,0.7715686274509804
3746,NZ_LR134333.1.4349,1,791,1020,NZ_LR134215.1,1437320,1436554,792,26,611,766,0.7509803921568627,0.5990196078431372
596,NZ_LR134333.1.436,178,1020,1020,NZ_LR134215.1,4006344,4005502,846,6,632,840,0.8235294117647058,0.6196078431372549
597,NZ_LR134333.1.437,9,1020,1020,NZ_LR134215.1,4005493,4004535,1012,53,743,959,0.9401960784313725,0.7284313725490196
598,NZ_LR134333.1.438,1,888,1020,NZ_LR134215.1,4004534,4003652,889,7,630,882,0.8647058823529412,0.6176470588235294
599,NZ_LR134333.1.439,3,1018,1020,NZ_LR134215.1,4003513,4002499,1025,19,747,1006,0.9862745098039216,0.7323529411764705
97,NZ_LR134333.1.44,1,1020,1020,NZ_LR134215.1,338177,337160,1022,6,982,1016,0.996078431372549,0.9627450980392157
600,NZ_LR134333.1.440,1,1020,1020,NZ_LR134215.1,4002496,4001473,1028,12,780,1016,0.996078431372549,0.7647058823529411
603,NZ_LR134333.1.442,1,1019,1020,NZ_LR134215.1,4055119,4054101,1019,0,809,1019,0.9990196078431373,0.7931372549019607
3764,NZ_LR134333.1.4421,21,1018,1020,NZ_LR134215.1,2088043,2089034,1006,22,728,984,0.9647058823529412,0.7137254901960784
604,NZ_LR134333.1.443,2,1020,1020,NZ_LR134215.1,4054098,4053082,1019,2,790,1017,0.9970588235294118,0.7745098039215687
3765,NZ_LR134333.1.4438,17,1020,1020,NZ_LR134215.1,3038854,3039857,1005,2,770,1003,0.9833333333333333,0.7549019607843137
605,NZ_LR134333.1.444,242,1020,1020,NZ_LR134215.1,4052999,4052221,783,8,626,775,0.7598039215686274,0.6137254901960785
3771,NZ_LR134333.1.4440,30,1002,1020,NZ_LR134215.1,22847,21863,996,34,707,962,0.9431372549019608,0.6931372549019608
3773,NZ_LR134333.1.4444,93,968,1020,NZ_LR134215.1,3052306,3051437,888,30,577,858,0.8411764705882353,0.5656862745098039
3774,NZ_LR134333.1.4445,133,1005,1020,NZ_LR134215.1,3051267,3050395,880,14,648,866,0.8490196078431372,0.6352941176470588
606,NZ_LR134333.1.445,1,1020,1020,NZ_LR134215.1,4052220,4051207,1020,6,863,1014,0.9941176470588236,0.846078431372549
607,NZ_LR134333.1.446,2,1020,1020,NZ_LR134215.1,4051205,4050187,1019,0,887,1019,0.9990196078431373,0.8696078431372549
608,NZ_LR134333.1.447,1,994,1020,NZ_LR134215.1,4050186,4049199,1022,62,692,960,0.9411764705882353,0.6784313725490196
3782,NZ_LR134333.1.4484,54,1015,1020,NZ_LR134215.1,712008,711047,964,4,800,960,0.9411764705882353,0.7843137254901961
3784,NZ_LR134333.1.4486,10,1017,1020,NZ_LR134215.1,3257808,3258815,1014,12,729,1002,0.9823529411764705,0.7147058823529412
3785,NZ_LR134333.1.4487,1,1020,1020,NZ_LR134215.1,3258819,3259854,1037,18,825,1019,0.9990196078431373,0.8088235294117647
3787,NZ_LR134333.1.4488,2,1020,1020,NZ_LR134215.1,3259856,3260874,1021,4,852,1017,0.9970588235294118,0.8352941176470589
3789,NZ_LR134333.1.4489,1,1005,1020,NZ_LR134215.1,3260875,3261868,1011,23,779,988,0.9686274509803922,0.7637254901960784
3792,NZ_LR134333.1.4490,2,930,1020,NZ_LR134215.1,3261885,3262813,930,2,764,928,0.9098039215686274,0.7490196078431373
3795,NZ_LR134333.1.4491,291,1020,1020,NZ_LR134215.1,3263190,3263919,740,20,498,720,0.7058823529411765,0.48823529411764705
3796,NZ_LR134333.1.4492,1,791,1020,NZ_LR134215.1,3263920,3264722,824,54,537,770,0.7549019607843137,0.5264705882352941
105,NZ_LR134333.1.45,1,1020,1020,NZ_LR134215.1,996093,995075,1020,1,990,1019,0.9990196078431373,0.9705882352941176
3799,NZ_LR134333.1.4512,266,1018,1020,NZ_LR134215.1,2890680,2891433,754,1,646,753,0.7382352941176471,0.6333333333333333
3802,NZ_LR134333.1.4514,1,1020,1020,NZ_LR134215.1,2892217,2893236,1020,0,839,1020,1.0,0.8225490196078431
3803,NZ_LR134333.1.4515,202,1009,1020,NZ_LR134215.1,2893444,2894251,808,0,651,808,0.792156862745098,0.638235294117647
3807,NZ_LR134333.1.4517,31,1020,1020,NZ_LR134215.1,2894923,2895911,994,9,776,985,0.9656862745098039,0.7607843137254902
612,NZ_LR134333.1.452,3,1020,1020,NZ_LR134215.1,4045680,4044662,1023,9,824,1014,0.9941176470588236,0.807843137254902
3811,NZ_LR134333.1.4527,57,995,1020,NZ_LR134215.1,851217,850279,954,30,619,924,0.9058823529411765,0.6068627450980392
3813,NZ_LR134333.1.4541,14,1019,1020,NZ_LR134215.1,2897672,2898701,1034,32,757,1002,0.9823529411764705,0.7421568627450981
3815,NZ_LR134333.1.4543,1,1018,1020,NZ_LR134215.1,2899246,2900263,1026,16,760,1010,0.9901960784313726,0.7450980392156863
3816,NZ_LR134333.1.4544,2,948,1020,NZ_LR134215.1,2900267,2901213,954,14,688,940,0.9215686274509803,0.6745098039215687
3817,NZ_LR134333.1.4545,5,985,1020,NZ_LR134215.1,2901290,2902270,987,12,794,975,0.9558823529411765,0.7784313725490196
3818,NZ_LR134333.1.4546,1,1013,1020,NZ_LR134215.1,2902309,2903321,1018,10,749,1008,0.9882352941176471,0.734313725490196
3819,NZ_LR134333.1.4547,124,1005,1020,NZ_LR134215.1,2903452,2904332,885,7,668,878,0.8607843137254902,0.6549019607843137
615,NZ_LR134333.1.455,1,984,1020,NZ_LR134215.1,4043800,4042867,992,66,737,926,0.907843137254902,0.7225490196078431
3821,NZ_LR134333.1.4550,1,1002,1020,NZ_LR134215.1,2904833,2905831,1009,17,801,992,0.9725490196078431,0.7852941176470588
3824,NZ_LR134333.1.4552,71,1020,1020,NZ_LR134215.1,2921927,2922876,951,2,739,949,0.9303921568627451,0.7245098039215686
3825,NZ_LR134333.1.4553,2,1020,1020,NZ_LR134215.1,2922878,2923896,1024,10,772,1014,0.9941176470588236,0.7568627450980392
3827,NZ_LR134333.1.4555,31,789,1020,NZ_LR134215.1,2924806,2925569,777,31,569,746,0.7313725490196078,0.557843137254902
3828,NZ_LR134333.1.4556,1,1013,1020,NZ_LR134215.1,2925676,2926688,1017,8,733,1009,0.9892156862745098,0.7186274509803922
3829,NZ_LR134333.1.4557,1,1010,1020,NZ_LR134215.1,2926696,2927706,1030,39,729,991,0.9715686274509804,0.7147058823529412
3830,NZ_LR134333.1.4558,1,870,1020,NZ_LR134215.1,2927717,2928586,870,0,662,870,0.8529411764705882,0.6490196078431373
3831,NZ_LR134333.1.4559,229,1020,1020,NZ_LR134215.1,2928822,2929613,792,0,629,792,0.7764705882352941,0.6166666666666667
616,NZ_LR134333.1.456,2,1019,1020,NZ_LR134215.1,4042829,4041812,1021,6,766,1015,0.9950980392156863,0.7509803921568627
3832,NZ_LR134333.1.4560,3,1020,1020,NZ_LR134215.1,2929616,2930612,1018,21,746,997,0.9774509803921568,0.7313725490196078
3833,NZ_LR134333.1.4561,1,1008,1020,NZ_LR134215.1,2930613,2931620,1011,6,776,1005,0.9852941176470589,0.7607843137254902
3837,NZ_LR134333.1.4564,271,1020,1020,NZ_LR134215.1,2934954,2935703,750,0,620,750,0.7352941176470589,0.6078431372549019
3838,NZ_LR134333.1.4565,1,1018,1020,NZ_LR134215.1,2935704,2936721,1018,0,842,1018,0.9980392156862745,0.8254901960784313
3839,NZ_LR134333.1.4566,1,1020,1020,NZ_LR134215.1,2936724,2937767,1051,38,839,1013,0.9931372549019608,0.8225490196078431
3840,NZ_LR134333.1.4567,1,896,1020,NZ_LR134215.1,2937768,2938689,928,38,665,890,0.8725490196078431,0.6519607843137255
3841,NZ_LR134333.1.4568,2,1020,1020,NZ_LR134215.1,2938854,2939872,1023,8,807,1015,0.9950980392156863,0.7911764705882353
3842,NZ_LR134333.1.4569,1,980,1020,NZ_LR134215.1,2939873,2940860,995,22,748,973,0.953921568627451,0.7333333333333333
3846,NZ_LR134333.1.4572,7,1019,1020,NZ_LR134215.1,2942055,2943067,1016,6,784,1010,0.9901960784313726,0.7686274509803922
3848,NZ_LR134333.1.4573,1,1007,1020,NZ_LR134215.1,2943069,2944075,1019,24,753,995,0.9754901960784313,0.7382352941176471
3849,NZ_LR134333.1.4574,1,782,1020,NZ_LR134215.1,2944089,2944867,784,7,559,777,0.7617647058823529,0.5480392156862746
3851,NZ_LR134333.1.4576,1,1008,1020,NZ_LR134215.1,2946167,2947174,1013,10,769,1003,0.9833333333333333,0.753921568627451
3852,NZ_LR134333.1.4577,1,1018,1020,NZ_LR134215.1,2947187,2948186,1018,18,789,1000,0.9803921568627451,0.7735294117647059
3854,NZ_LR134333.1.4578,9,1020,1020,NZ_LR134215.1,2948197,2949211,1015,3,807,1012,0.9921568627450981,0.7911764705882353
3856,NZ_LR134333.1.4579,1,1018,1020,NZ_LR134215.1,2949212,2950229,1021,6,815,1015,0.9950980392156863,0.7990196078431373
619,NZ_LR134333.1.458,29,795,1020,NZ_LR134215.1,4040767,4040016,768,17,665,751,0.7362745098039216,0.6519607843137255
620,NZ_LR134333.1.459,4,723,1020,NZ_LR134215.1,4039852,4039133,722,4,521,718,0.703921568627451,0.5107843137254902
113,NZ_LR134333.1.46,226,1020,1020,NZ_LR134215.1,3950252,3951029,796,19,719,777,0.7617647058823529,0.7049019607843138
3867,NZ_LR134333.1.4600,96,1002,1020,NZ_LR134215.1,3165247,3164339,918,20,648,898,0.8803921568627451,0.6352941176470588
3868,NZ_LR134333.1.4601,46,948,1020,NZ_LR134215.1,3164275,3163373,916,26,626,890,0.8725490196078431,0.6137254901960785
3872,NZ_LR134333.1.4605,228,1015,1020,NZ_LR134215.1,2954020,2954807,788,0,617,788,0.7725490196078432,0.6049019607843137
623,NZ_LR134333.1.461,81,1018,1020,NZ_LR134215.1,4038608,4037671,939,2,688,937,0.9186274509803921,0.6745098039215687
3876,NZ_LR134333.1.4610,3,1018,1020,NZ_LR134215.1,2955401,2956407,1021,19,792,1002,0.9823529411764705,0.7764705882352941
3877,NZ_LR134333.1.4611,3,1017,1020,NZ_LR134215.1,2956412,2957413,1033,49,732,984,0.9647058823529412,0.7176470588235294
3878,NZ_LR134333.1.4612,1,1018,1020,NZ_LR134215.1,2957417,2958434,1024,12,793,1012,0.9921568627450981,0.7774509803921569
3879,NZ_LR134333.1.4613,5,1019,1020,NZ_LR134215.1,2958441,2959467,1033,24,760,1009,0.9892156862745098,0.7450980392156863
3880,NZ_LR134333.1.4614,1,983,1020,NZ_LR134215.1,2959469,2960475,1009,28,740,981,0.961764705882353,0.7254901960784313
3881,NZ_LR134333.1.4615,1,1014,1020,NZ_LR134215.1,2960513,2961534,1028,20,774,1008,0.9882352941176471,0.7588235294117647
3884,NZ_LR134333.1.4617,23,999,1020,NZ_LR134215.1,2963106,2964059,993,55,684,938,0.9196078431372549,0.6705882352941176
3885,NZ_LR134333.1.4618,170,905,1020,NZ_LR134215.1,2964250,2964985,745,18,483,727,0.7127450980392157,0.47352941176470587
3888,NZ_LR134333.1.4621,65,1020,1020,NZ_LR134215.1,2966973,2967925,956,3,687,953,0.9343137254901961,0.6735294117647059
3889,NZ_LR134333.1.4622,1,1020,1020,NZ_LR134215.1,2967926,2968945,1030,20,758,1010,0.9901960784313726,0.7431372549019608
3890,NZ_LR134333.1.4623,205,1019,1020,NZ_LR134215.1,2969147,2969974,830,17,670,813,0.7970588235294118,0.6568627450980392
3892,NZ_LR134333.1.4624,1,1019,1020,NZ_LR134215.1,2969976,2970994,1019,0,879,1019,0.9990196078431373,0.861764705882353
3893,NZ_LR134333.1.4625,1,1018,1020,NZ_LR134215.1,2970996,2972013,1018,0,895,1018,0.9980392156862745,0.8774509803921569
3894,NZ_LR134333.1.4626,50,1019,1020,NZ_LR134215.1,2972070,2973039,971,2,833,969,0.95,0.8166666666666667
3895,NZ_LR134333.1.4627,1,1019,1020,NZ_LR134215.1,2973041,2974055,1026,18,854,1008,0.9882352941176471,0.8372549019607843
3896,NZ_LR134333.1.4628,1,1020,1020,NZ_LR134215.1,2974057,2975103,1072,77,804,995,0.9754901960784313,0.788235294117647
3897,NZ_LR134333.1.4629,1,965,1020,NZ_LR134215.1,2975104,2976067,967,5,836,962,0.9431372549019608,0.8196078431372549
3898,NZ_LR134333.1.4630,1,1010,1020,NZ_LR134215.1,2976122,2977129,1041,64,737,977,0.957843137254902,0.7225490196078431
3899,NZ_LR134333.1.4631,14,1019,1020,NZ_LR134215.1,2977153,2978160,1013,12,773,1001,0.9813725490196078,0.7578431372549019
3901,NZ_LR134333.1.4633,130,1016,1020,NZ_LR134215.1,2979401,2980287,888,2,743,886,0.8686274509803922,0.7284313725490196
3902,NZ_LR134333.1.4634,82,1020,1020,NZ_LR134215.1,2980379,2981317,939,0,815,939,0.9205882352941176,0.7990196078431373
3903,NZ_LR134333.1.4635,1,1020,1020,NZ_LR134215.1,2981318,2982337,1021,2,860,1019,0.9990196078431373,0.8431372549019608
3904,NZ_LR134333.1.4636,5,1020,1020,NZ_LR134215.1,2982342,2983360,1022,9,848,1013,0.9931372549019608,0.8313725490196079
3905,NZ_LR134333.1.4637,1,906,1020,NZ_LR134215.1,2983361,2984266,906,0,741,906,0.888235294117647,0.7264705882352941
3906,NZ_LR134333.1.4649,252,1018,1020,NZ_LR134215.1,2984388,2985154,770,6,604,764,0.7490196078431373,0.592156862745098
3908,NZ_LR134333.1.4672,1,812,1020,NZ_LR134215.1,2985902,2986712,819,15,598,804,0.788235294117647,0.5862745098039216
3909,NZ_LR134333.1.4673,7,999,1020,NZ_LR134215.1,2986930,2987919,997,11,705,986,0.9666666666666667,0.6911764705882353
3911,NZ_LR134333.1.4675,1,1018,1020,NZ_LR134215.1,2988310,2989327,1019,2,838,1017,0.9970588235294118,0.8215686274509804
3912,NZ_LR134333.1.4676,1,1020,1020,NZ_LR134215.1,2989330,2990376,1055,43,776,1012,0.9921568627450981,0.7607843137254902
3913,NZ_LR134333.1.4677,26,1018,1020,NZ_LR134215.1,2990402,2991396,999,10,780,989,0.9696078431372549,0.7647058823529411
3914,NZ_LR134333.1.4678,2,1020,1020,NZ_LR134215.1,2991400,2992418,1020,2,812,1018,0.9980392156862745,0.796078431372549
3917,NZ_LR134333.1.4681,1,1020,1020,NZ_LR134215.1,2993077,2994096,1024,8,751,1016,0.996078431372549,0.7362745098039216
3918,NZ_LR134333.1.4682,1,1020,1020,NZ_LR134215.1,2994097,2995093,1023,29,823,994,0.9745098039215686,0.8068627450980392
3919,NZ_LR134333.1.4683,2,1020,1020,NZ_LR134215.1,2995095,2996106,1033,35,743,998,0.9784313725490196,0.7284313725490196
3923,NZ_LR134333.1.4689,129,986,1020,NZ_LR134215.1,3000604,3001461,858,0,696,858,0.8411764705882353,0.6823529411764706
3924,NZ_LR134333.1.4690,1,1020,1020,NZ_LR134215.1,3001496,3002515,1020,0,855,1020,1.0,0.8382352941176471
3925,NZ_LR134333.1.4691,5,1020,1020,NZ_LR134215.1,3002520,3003535,1016,0,820,1016,0.996078431372549,0.803921568627451
3926,NZ_LR134333.1.4692,2,1018,1020,NZ_LR134215.1,3003537,3004548,1017,5,845,1012,0.9921568627450981,0.8284313725490197
3927,NZ_LR134333.1.4693,3,1019,1020,NZ_LR134215.1,3004553,3005539,1022,40,792,982,0.9627450980392157,0.7764705882352941
131,NZ_LR134333.1.47,1,1020,1020,NZ_LR134215.1,3951030,3952045,1024,12,939,1012,0.9921568627450981,0.9205882352941176
